user_id,assigned_perk,life_total_trips,assignment_reason
604916,Exclusive Discounts,0,tier_0_never_booked
604982,Premium Travel Benefits,3,tier3_high_value_loyal
605004,Premium Travel Benefits,3,tier3_high_value_loyal
605096,Premium Travel Benefits,3,tier3_high_value_loyal
605136,Exclusive Discounts,1,tier_1_single_trip_default
605308,Exclusive Discounts,0,tier_0_never_booked
605311,Premium Travel Benefits,3,tier3_high_value_loyal
605439,Exclusive Discounts,2,tier_2_two_trip_default
605494,Premium Travel Benefits,3,tier3_high_value_loyal
605558,Premium Travel Benefits,5,tier3_high_value_loyal
605578,Exclusive Discounts,1,tier_1_single_trip_default
605607,Exclusive Discounts,1,tier_1_single_trip_default
605615,No Change Fees,2,tier_2_two_trip_high_cancel
605619,Exclusive Discounts,2,tier_2_two_trip_default
605776,Free Checked Bags,5,tier3_near_exclusive_intl
605780,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
605878,Exclusive Discounts,2,tier_2_two_trip_default
605943,Exclusive Discounts,1,tier_1_single_trip_default
605945,Premium Travel Benefits,4,tier3_high_value_loyal
606041,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
606060,Exclusive Discounts,2,tier_2_two_trip_default
606094,Premium Travel Benefits,4,tier3_high_value_loyal
606161,Premium Travel Benefits,3,tier3_high_value_loyal
606283,Exclusive Discounts,1,tier_1_single_trip_default
606290,Premium Travel Benefits,4,tier3_high_value_loyal
606333,Free Hotel Meals,4,tier3_high_hotel_discount
606362,Exclusive Discounts,1,tier_1_single_trip_default
606456,Exclusive Discounts,0,tier_0_never_booked
606568,Exclusive Discounts,2,tier_2_two_trip_default
606635,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
606648,Premium Travel Benefits,4,tier3_high_value_loyal
606762,Premium Travel Benefits,3,tier3_high_value_loyal
606862,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
606930,Exclusive Discounts,4,tier3_high_flight_discount
607017,Exclusive Discounts,4,tier3_high_flight_discount
607028,Premium Travel Benefits,4,tier3_high_value_loyal
607152,Premium Travel Benefits,4,tier3_high_value_loyal
607197,Exclusive Discounts,0,tier_0_never_booked
607270,Exclusive Discounts,1,tier_1_single_trip_default
607280,Exclusive Discounts,1,tier_1_single_trip_default
607350,Free Checked Bags,3,tier3_near_exclusive_intl
607524,Exclusive Discounts,1,tier_1_single_trip_default
607626,Exclusive Discounts,1,tier_1_single_trip_default
607706,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
607799,Exclusive Discounts,1,tier_1_single_trip_default
607931,Free Checked Bags,3,tier3_near_exclusive_intl
607949,Exclusive Discounts,2,tier_2_two_trip_default
607998,Premium Travel Benefits,3,tier3_high_value_loyal
608039,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
608086,Exclusive Discounts,2,tier_2_two_trip_default
608287,Premium Travel Benefits,4,tier3_high_value_loyal
608296,Premium Travel Benefits,4,tier3_high_value_loyal
608343,Exclusive Discounts,1,tier_1_single_trip_default
608478,Free Hotel Meals,3,tier3_high_hotel_discount
608520,Exclusive Discounts,4,tier3_high_flight_discount
608521,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
608629,Free Hotel Meals,5,tier3_high_hotel_discount
608725,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
608727,Free Checked Bags,4,tier3_near_exclusive_intl
608764,Exclusive Discounts,2,tier_2_two_trip_default
608786,Exclusive Discounts,0,tier_0_never_booked
608820,Exclusive Discounts,3,tier3_high_flight_discount
608823,Exclusive Discounts,1,tier_1_single_trip_default
608860,Exclusive Discounts,2,tier_2_two_trip_default
608866,Exclusive Discounts,1,tier_1_single_trip_default
608970,Exclusive Discounts,1,tier_1_single_trip_default
609051,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
609102,Exclusive Discounts,1,tier_1_single_trip_default
609167,Exclusive Discounts,4,tier3_high_flight_discount
609221,Exclusive Discounts,1,tier_1_single_trip_default
609228,Premium Travel Benefits,3,tier3_high_value_loyal
609230,Exclusive Discounts,2,tier_2_two_trip_default
609236,Premium Travel Benefits,4,tier3_high_value_loyal
609240,Free Checked Bags,3,tier3_near_exclusive_intl
609243,Exclusive Discounts,3,tier3_high_flight_discount
609262,Premium Travel Benefits,4,tier3_high_value_loyal
609393,Free Hotel Meals,3,tier3_high_hotel_discount
609413,Premium Travel Benefits,3,tier3_high_value_loyal
609673,Exclusive Discounts,3,tier3_high_flight_discount
609683,Exclusive Discounts,0,tier_0_never_booked
609720,Exclusive Discounts,2,tier_2_two_trip_default
609763,Exclusive Discounts,1,tier_1_single_trip_default
609800,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
609817,Premium Travel Benefits,4,tier3_high_value_loyal
609838,Exclusive Discounts,0,tier_0_never_booked
609868,Premium Travel Benefits,4,tier3_high_value_loyal
610144,Premium Travel Benefits,6,tier3_high_value_loyal
610226,Exclusive Discounts,1,tier_1_single_trip_default
610280,Exclusive Discounts,2,tier_2_two_trip_default
610294,Exclusive Discounts,2,tier_2_two_trip_default
610306,Premium Travel Benefits,4,tier3_high_value_loyal
610338,No Change Fees,1,tier_1_single_trip_high_cancel
610395,Free Checked Bags,3,tier3_near_exclusive_intl
610474,Premium Travel Benefits,3,tier3_high_value_loyal
610482,Premium Travel Benefits,5,tier3_high_value_loyal
610492,No Change Fees,1,tier_1_single_trip_high_cancel
610530,Exclusive Discounts,0,tier_0_never_booked
610670,Free Checked Bags,3,tier3_near_exclusive_intl
610763,No Change Fees,1,tier_1_single_trip_high_cancel
610793,Exclusive Discounts,2,tier_2_two_trip_default
610806,Premium Travel Benefits,4,tier3_high_value_loyal
610905,Exclusive Discounts,0,tier_0_never_booked
610909,Exclusive Discounts,2,tier_2_two_trip_default
611031,Exclusive Discounts,0,tier_0_never_booked
611065,Premium Travel Benefits,4,tier3_high_value_loyal
611087,Exclusive Discounts,2,tier_2_two_trip_default
611126,Exclusive Discounts,2,tier_2_two_trip_default
611177,Exclusive Discounts,2,tier_2_two_trip_default
611251,Premium Travel Benefits,3,tier3_high_value_loyal
611350,Exclusive Discounts,1,tier_1_single_trip_default
611371,Free Hotel Meals,5,tier3_high_hotel_discount
611583,Premium Travel Benefits,3,tier3_high_value_loyal
611839,Premium Travel Benefits,5,tier3_high_value_loyal
611852,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
611887,Free Hotel Meals,3,tier3_high_hotel_discount
611954,Free Hotel Meals,4,tier3_high_hotel_discount
612002,Premium Travel Benefits,3,tier3_high_value_loyal
612128,Exclusive Discounts,2,tier_2_two_trip_default
612175,Premium Travel Benefits,3,tier3_high_value_loyal
612220,No Change Fees,1,tier_1_single_trip_high_cancel
612226,Exclusive Discounts,0,tier_0_never_booked
612236,Premium Travel Benefits,3,tier3_high_value_loyal
612562,Exclusive Discounts,1,tier_1_single_trip_default
612685,Exclusive Discounts,2,tier_2_two_trip_default
612797,Exclusive Discounts,1,tier_1_single_trip_default
612812,Exclusive Discounts,1,tier_1_single_trip_default
612976,Exclusive Discounts,0,tier_0_never_booked
613164,Premium Travel Benefits,3,tier3_high_value_loyal
613252,Exclusive Discounts,0,tier_0_never_booked
613275,Free Hotel Meals,3,tier3_high_hotel_discount
613383,Exclusive Discounts,1,tier_1_single_trip_default
613386,Exclusive Discounts,0,tier_0_never_booked
613442,Free Hotel Meals,4,tier3_high_hotel_discount
613655,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
613874,Exclusive Discounts,4,tier3_high_flight_discount
613921,Exclusive Discounts,1,tier_1_single_trip_default
613941,Free Hotel Meals,3,tier3_high_hotel_discount
614033,Exclusive Discounts,2,tier_2_two_trip_default
614092,Exclusive Discounts,2,tier_2_two_trip_default
614111,Premium Travel Benefits,3,tier3_high_value_loyal
614165,Premium Travel Benefits,4,tier3_high_value_loyal
614311,No Change Fees,1,tier_1_single_trip_high_cancel
614412,Exclusive Discounts,2,tier_2_two_trip_default
614549,Premium Travel Benefits,3,tier3_high_value_loyal
614595,Exclusive Discounts,0,tier_0_never_booked
614632,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
614668,Exclusive Discounts,2,tier_2_two_trip_default
614748,Exclusive Discounts,2,tier_2_two_trip_default
614793,Exclusive Discounts,1,tier_1_single_trip_default
614814,Exclusive Discounts,1,tier_1_single_trip_default
614828,Exclusive Discounts,2,tier_2_two_trip_default
614846,Exclusive Discounts,0,tier_0_never_booked
614918,Premium Travel Benefits,5,tier3_high_value_loyal
614933,Exclusive Discounts,2,tier_2_two_trip_default
615006,Exclusive Discounts,1,tier_1_single_trip_default
615266,Premium Travel Benefits,6,tier3_high_value_loyal
615307,Exclusive Discounts,1,tier_1_single_trip_default
615489,No Change Fees,1,tier_1_single_trip_high_cancel
615544,Exclusive Discounts,1,tier_1_single_trip_default
615674,Exclusive Discounts,1,tier_1_single_trip_default
615749,Premium Travel Benefits,4,tier3_high_value_loyal
615783,Exclusive Discounts,1,tier_1_single_trip_default
615881,Exclusive Discounts,0,tier_0_never_booked
615922,Exclusive Discounts,2,tier_2_two_trip_default
616086,Exclusive Discounts,0,tier_0_never_booked
616125,Exclusive Discounts,1,tier_1_single_trip_default
616222,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
616461,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
616470,Exclusive Discounts,2,tier_2_two_trip_default
616491,Premium Travel Benefits,3,tier3_high_value_loyal
616518,Exclusive Discounts,2,tier_2_two_trip_default
616692,Exclusive Discounts,1,tier_1_single_trip_default
616715,Exclusive Discounts,1,tier_1_single_trip_default
616718,Premium Travel Benefits,3,tier3_high_value_loyal
616734,Exclusive Discounts,0,tier_0_never_booked
616752,Exclusive Discounts,2,tier_2_two_trip_default
616789,Exclusive Discounts,2,tier_2_two_trip_default
616795,Exclusive Discounts,4,tier3_high_flight_discount
616802,No Change Fees,3,tier3_high_cancel_spend
616950,Exclusive Discounts,1,tier_1_single_trip_default
616992,Exclusive Discounts,2,tier_2_two_trip_default
617052,Premium Travel Benefits,3,tier3_high_value_loyal
617125,Premium Travel Benefits,3,tier3_high_value_loyal
617199,Premium Travel Benefits,5,tier3_high_value_loyal
617402,Premium Travel Benefits,3,tier3_high_value_loyal
617407,Exclusive Discounts,2,tier_2_two_trip_default
617458,Premium Travel Benefits,3,tier3_high_value_loyal
617506,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
617606,Exclusive Discounts,0,tier_0_never_booked
617743,Exclusive Discounts,2,tier_2_two_trip_default
617878,Premium Travel Benefits,6,tier3_high_value_loyal
617964,Exclusive Discounts,1,tier_1_single_trip_default
617990,Exclusive Discounts,0,tier_0_never_booked
617994,Premium Travel Benefits,3,tier3_high_value_loyal
618063,Premium Travel Benefits,3,tier3_high_value_loyal
618088,Premium Travel Benefits,4,tier3_high_value_loyal
618157,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
618181,Exclusive Discounts,2,tier_2_two_trip_default
618201,Exclusive Discounts,2,tier_2_two_trip_default
618230,Exclusive Discounts,0,tier_0_never_booked
618266,Exclusive Discounts,1,tier_1_single_trip_default
618308,Exclusive Discounts,2,tier_2_two_trip_default
618343,Exclusive Discounts,1,tier_1_single_trip_default
618392,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
618418,Free Checked Bags,5,tier3_near_exclusive_intl
618429,Premium Travel Benefits,3,tier3_high_value_loyal
618535,Premium Travel Benefits,3,tier3_high_value_loyal
618642,Exclusive Discounts,2,tier_2_two_trip_default
618664,Exclusive Discounts,1,tier_1_single_trip_default
618759,Exclusive Discounts,2,tier_2_two_trip_default
618780,Premium Travel Benefits,3,tier3_high_value_loyal
618815,Exclusive Discounts,1,tier_1_single_trip_default
618881,Premium Travel Benefits,3,tier3_high_value_loyal
619079,Premium Travel Benefits,3,tier3_high_value_loyal
619109,Exclusive Discounts,1,tier_1_single_trip_default
619218,Exclusive Discounts,1,tier_1_single_trip_default
619321,Premium Travel Benefits,7,tier3_high_value_loyal
619362,Premium Travel Benefits,4,tier3_high_value_loyal
619432,Premium Travel Benefits,4,tier3_high_value_loyal
619520,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
619615,Premium Travel Benefits,4,tier3_high_value_loyal
619918,Premium Travel Benefits,3,tier3_high_value_loyal
619938,Exclusive Discounts,0,tier_0_never_booked
619971,Exclusive Discounts,1,tier_1_single_trip_default
619983,Exclusive Discounts,1,tier_1_single_trip_default
619988,Exclusive Discounts,0,tier_0_never_booked
620033,Exclusive Discounts,0,tier_0_never_booked
620274,Exclusive Discounts,3,tier3_high_flight_discount
620300,Premium Travel Benefits,3,tier3_high_value_loyal
620382,Exclusive Discounts,2,tier_2_two_trip_default
620394,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
620453,Exclusive Discounts,1,tier_1_single_trip_default
620690,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
620719,Exclusive Discounts,1,tier_1_single_trip_default
620884,Free Hotel Meals,3,tier3_high_hotel_discount
620972,Premium Travel Benefits,3,tier3_high_value_loyal
620991,Exclusive Discounts,2,tier_2_two_trip_default
621072,Exclusive Discounts,1,tier_1_single_trip_default
621081,Exclusive Discounts,3,tier3_high_flight_discount
621085,Exclusive Discounts,1,tier_1_single_trip_default
621113,Exclusive Discounts,0,tier_0_never_booked
621150,Exclusive Discounts,0,tier_0_never_booked
621291,Premium Travel Benefits,5,tier3_high_value_loyal
621552,Exclusive Discounts,0,tier_0_never_booked
621607,Exclusive Discounts,2,tier_2_two_trip_default
621665,Premium Travel Benefits,4,tier3_high_value_loyal
621811,Exclusive Discounts,2,tier_2_two_trip_default
621849,Premium Travel Benefits,3,tier3_high_value_loyal
621922,Exclusive Discounts,1,tier_1_single_trip_default
622149,Exclusive Discounts,1,tier_1_single_trip_default
622248,Premium Travel Benefits,4,tier3_high_value_loyal
622293,Exclusive Discounts,3,tier3_high_flight_discount
622343,Exclusive Discounts,1,tier_1_single_trip_default
622418,No Change Fees,1,tier_1_single_trip_high_cancel
622464,Exclusive Discounts,2,tier_2_two_trip_default
622708,Exclusive Discounts,4,tier3_high_flight_discount
622813,Premium Travel Benefits,4,tier3_high_value_loyal
623043,Free Checked Bags,4,tier3_near_exclusive_intl
623077,Exclusive Discounts,4,tier3_high_flight_discount
623087,Premium Travel Benefits,3,tier3_high_value_loyal
623142,Exclusive Discounts,2,tier_2_two_trip_default
623417,Exclusive Discounts,0,tier_0_never_booked
623691,Exclusive Discounts,1,tier_1_single_trip_default
623750,Exclusive Discounts,2,tier_2_two_trip_default
623815,Free Checked Bags,3,tier3_near_exclusive_intl
623850,Free Checked Bags,5,tier3_near_exclusive_intl
623935,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
623941,Premium Travel Benefits,4,tier3_high_value_loyal
623949,Premium Travel Benefits,3,tier3_high_value_loyal
623972,Premium Travel Benefits,3,tier3_high_value_loyal
624198,Premium Travel Benefits,3,tier3_high_value_loyal
624215,Premium Travel Benefits,4,tier3_high_value_loyal
624258,Exclusive Discounts,1,tier_1_single_trip_default
624497,No Change Fees,1,tier_1_single_trip_high_cancel
624593,Exclusive Discounts,2,tier_2_two_trip_default
624636,Premium Travel Benefits,3,tier3_high_value_loyal
624762,Exclusive Discounts,2,tier_2_two_trip_default
624913,Free Checked Bags,3,tier3_near_exclusive_intl
625030,Premium Travel Benefits,5,tier3_high_value_loyal
625089,Premium Travel Benefits,4,tier3_high_value_loyal
625398,Exclusive Discounts,2,tier_2_two_trip_default
625400,Free Checked Bags,3,tier3_near_exclusive_intl
625555,Exclusive Discounts,1,tier_1_single_trip_default
625597,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
625700,Exclusive Discounts,0,tier_0_never_booked
625703,Exclusive Discounts,2,tier_2_two_trip_default
625984,Free Hotel Meals,3,tier3_high_hotel_discount
626037,Exclusive Discounts,0,tier_0_never_booked
626067,Exclusive Discounts,0,tier_0_never_booked
626114,Exclusive Discounts,0,tier_0_never_booked
626249,Exclusive Discounts,0,tier_0_never_booked
626318,Free Hotel Meals,3,tier3_high_hotel_discount
626329,Exclusive Discounts,1,tier_1_single_trip_default
626519,Premium Travel Benefits,3,tier3_high_value_loyal
626520,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
626558,Exclusive Discounts,0,tier_0_never_booked
626587,Exclusive Discounts,1,tier_1_single_trip_default
626645,Exclusive Discounts,3,tier3_high_flight_discount
626986,Premium Travel Benefits,6,tier3_high_value_loyal
627041,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
627158,Premium Travel Benefits,3,tier3_high_value_loyal
627176,No Change Fees,2,tier_2_two_trip_high_cancel
627436,Exclusive Discounts,2,tier_2_two_trip_default
627451,Premium Travel Benefits,3,tier3_high_value_loyal
627475,Exclusive Discounts,0,tier_0_never_booked
